,MPIESM12,GISSE2R,IPSLCM5A,CCSM3,HadGEM2ES,CESM104,ECHAM5MPIOM,FAMOUS,CNRMCM61,HadCM3L,MPIESM11
893,6.3945007,4.233032,7.2594604,4.709015,7.8793335,6.164978,10.435608,12.923767,8.691589,5.8778076,6.3047485
894,6.1979065,4.3328247,7.28244,4.666992,8.119995,6.135956,10.191406,12.788483,8.52124,6.0016174,6.2700806
895,6.0615234,4.362976,7.4416504,4.8374023,7.9286194,6.0864563,9.911285,12.751434,8.655823,5.935791,6.2845154
896,5.9813843,4.365631,7.3033752,4.806488,8.03656,6.131378,9.635132,12.877045,8.720337,5.925049,6.192169
897,5.995178,4.3234863,7.174347,4.794525,8.099945,6.051544,10.011505,12.759155,8.731567,5.826996,6.1795654
898,6.1151733,4.368683,7.172241,4.8446655,8.131775,6.0219116,10.068573,12.76004,8.678925,5.770447,6.142975
899,6.2871704,4.4059753,7.0787354,4.9127197,8.027924,6.0218506,10.061371,12.773071,8.593384,5.7111206,6.18396
900,6.5289,4.3398438,7.023529,5.029022,8.073425,5.952881,10.163971,12.929047,8.723175,5.762787,6.1190796
901,6.4470215,4.3627014,7.1789246,4.945282,8.011139,5.893463,10.2491455,12.888733,8.550537,5.8265686,6.127716
902,6.201538,4.347931,7.3256226,4.916107,7.9070435,5.929596,10.139954,12.734772,8.514282,5.81781,6.3267517
903,6.2394714,4.430359,7.380005,4.881592,7.9053955,6.151428,9.955597,12.868683,8.7100525,5.7686768,6.5017395
904,6.1821594,4.3860474,7.2775574,4.800476,7.9150696,6.1326294,10.174011,12.870544,8.655365,5.578369,6.5454407
905,6.0678406,4.4081726,7.25589,4.69339,8.106476,5.965271,10.05072,12.749695,8.710449,5.7463074,6.1655273
906,6.1196594,4.4811096,7.127411,4.8112183,7.984253,5.8661194,9.926605,12.895691,8.939117,5.7810974,6.07666
907,6.2087708,4.353058,7.15152,4.8002625,7.9535217,5.9990845,10.126984,12.912811,8.701782,5.893036,6.2819214
908,6.2902527,4.3220825,7.2976074,4.8246155,8.06485,6.0704956,9.904053,12.966644,8.765076,5.9158936,6.263336
909,6.1953735,4.3396606,7.3876038,4.7931824,8.080566,6.1269836,9.899628,13.035309,8.899475,5.8539124,6.3535156
910,6.2575684,4.3060913,7.2396545,4.744873,8.134796,5.9207764,9.94516,12.811951,8.690765,5.8957214,6.3623657
911,6.299286,4.31131,7.201599,4.673218,8.062592,5.911621,10.356781,12.817993,8.63266,5.880554,6.338928
912,6.4164734,4.293213,7.191803,4.8180237,8.029053,5.9225464,10.274902,12.7907715,8.764618,6.039917,6.200348
913,6.6032104,4.3538513,7.2464905,4.8350525,7.9148254,6.079315,10.1026,13.00238,8.804047,5.968933,6.1453857
914,6.7140503,4.2906494,7.269684,4.8684387,7.921692,6.0785522,10.131439,12.945801,8.690277,5.914398,6.0845947
915,6.3674316,4.2638855,7.499115,4.8217773,7.9191284,5.88208,10.435791,12.932159,8.629395,5.898773,5.9623413
916,6.151001,4.2782288,7.3502197,4.8191833,7.961609,5.9344177,10.456421,12.78949,8.620331,5.92807,6.062042
917,6.167511,4.182617,7.0805664,4.75354,7.9891663,6.0169373,9.76236,12.678711,8.737946,5.8924255,6.324707
918,6.2924194,4.2585144,7.1264954,4.9032288,7.8558655,6.0448914,9.928284,12.717407,8.647705,6.0450745,6.3766785
919,6.2860107,4.2820435,7.406189,5.0258484,7.907135,6.098419,9.94342,12.773743,8.658112,5.88974,6.3633423
920,6.352234,4.3301697,7.41098,4.8914185,7.8727417,5.955536,9.975098,12.841248,8.684753,5.7974854,6.275635
921,6.4092407,4.3511047,7.2090454,4.7964478,7.9292297,5.921295,9.941956,12.942993,8.739868,5.9193115,6.161194
922,6.3060913,4.307129,7.287842,4.859558,8.071075,6.0459595,10.1779175,12.818207,8.655518,5.809967,6.2622375
923,6.30188,4.364441,7.2156982,4.716278,8.037994,5.939392,10.226776,12.828064,8.742035,5.9125366,6.228546
924,6.447937,4.2960815,7.2368164,4.755005,8.027985,6.0880127,10.002472,12.831268,8.570801,5.9650574,6.287018
925,6.568878,4.344818,7.2491455,4.688324,7.895111,6.2802734,10.029388,12.87204,8.640411,5.9865417,6.3156433
926,6.502594,4.332367,7.290222,4.669342,7.849365,6.0779114,10.288818,13.021637,8.595306,5.896942,6.3843994
927,6.3995056,4.3554993,7.185974,4.892273,7.863434,5.838745,10.500916,12.882233,8.71109,6.0130615,6.3657837
928,6.25058,4.3616943,7.1266174,4.9175415,8.022278,5.8137207,10.3993225,12.854736,8.591553,5.8837585,6.0480957
929,6.312439,4.338867,7.048218,4.887085,8.149078,5.9505615,10.10849,12.870239,8.776978,5.9096375,6.097931
930,6.2766724,4.330963,7.2881165,4.820862,8.131989,5.9830627,10.001312,12.599762,8.680725,5.8566284,6.2167664
931,6.37323,4.3484497,7.3406982,4.8032227,8.082611,5.8506775,9.976654,12.657837,8.63623,5.8518066,6.328644
932,6.210022,4.370819,7.1935425,4.8453064,8.078796,5.796997,10.124084,12.724609,8.603546,5.8018494,6.211334
933,6.2165833,4.2838745,7.277466,4.8099976,8.095032,6.108429,10.192352,12.644775,8.667267,5.8229675,6.2608337
934,6.078583,4.3193054,7.21167,4.682495,8.020752,6.1651306,10.204468,12.764618,8.743744,5.8520813,6.2691345
935,6.0914,4.347168,7.3132324,4.7874756,8.080292,5.9566956,10.298645,12.64502,8.808136,5.9179688,6.205353
936,6.3487854,4.288513,7.236725,4.866852,8.004059,5.750183,10.245209,12.834473,8.685333,6.016968,6.2203674
937,6.314972,4.2937317,7.2127075,5.0025024,7.931366,5.921875,10.169281,12.882324,8.79538,5.981842,6.258484
938,6.2365417,4.3466187,7.2882996,4.9429016,8.0401,6.1141357,10.210571,12.8284,8.732513,5.8237305,6.11734
939,6.210907,4.3580017,7.0888367,4.717743,8.010101,6.07605,10.457947,12.974274,8.671814,5.921356,6.16568
940,6.2134705,4.3729553,7.2153625,4.8012695,8.053131,5.9048157,10.042145,12.842438,8.534668,6.0047607,6.2029114
941,6.135498,4.4141235,7.3876343,4.826355,7.9869385,5.79718,10.341309,12.776733,8.730835,5.9654236,6.0858154
942,6.181793,4.331299,7.0937195,4.828949,7.951721,5.7640686,10.391937,12.663391,8.57077,6.00354,6.060211
943,6.3070374,4.3817444,7.111389,4.889282,7.9375,5.9829407,10.140564,12.793762,8.678375,5.808319,6.098816
944,6.255951,4.36322,7.173828,4.924652,8.032867,6.118469,10.280762,12.689056,8.833435,5.83078,6.159027
945,6.115143,4.4071655,7.3058167,4.8312073,7.8308105,5.937622,10.246185,12.750793,8.713379,5.980652,6.379822
946,6.2055664,4.407654,7.238037,4.8537292,7.9044495,6.041748,9.962463,12.720917,8.755524,5.8306274,6.268341
947,6.068268,4.3898315,7.270508,4.7900696,7.9414673,6.0931396,9.927399,12.668274,8.696625,5.5508423,6.215851
948,6.1542664,4.3923035,7.220459,4.8884583,7.9096375,6.1134644,10.2161255,12.768036,8.7716675,5.5630493,6.1142883
949,6.225464,4.3547363,7.159027,4.842346,7.883606,6.1133423,10.3160095,12.762299,8.807037,5.7359314,6.1128235
950,6.36734,4.3895264,7.14682,4.8461,8.035919,6.2944946,9.684143,12.922089,8.909973,5.7655334,6.158386
951,6.3236694,4.351288,7.257904,4.6999207,7.950531,6.1215515,9.9045105,12.786102,8.8663025,5.7262573,6.2077026
952,6.1866455,4.4176636,7.256134,4.721161,7.9539795,5.941864,10.266174,12.979401,8.836243,5.7713623,6.168213
953,6.3308105,4.409088,7.2592773,4.9756775,8.114075,5.9628296,10.146545,13.087311,8.569977,5.8262634,6.2196655
954,6.4295044,4.4477844,7.248047,4.9229736,8.015045,6.1185303,10.156036,12.96814,8.748383,5.8340454,6.251465
955,6.272339,4.43927,7.3099365,4.8347473,8.094849,6.2148438,10.245758,13.017456,8.873566,5.9861755,6.1822205
956,6.145996,4.3897095,7.2753296,4.80896,7.9171143,6.2282104,10.237091,12.9236145,8.841553,6.038788,6.2089844
957,6.086212,4.4254456,7.345001,4.8053284,8.011353,6.0652466,10.246765,12.70343,8.750305,5.894684,6.263672
958,6.123352,4.4094543,7.181183,4.913391,8.010345,6.08197,9.871643,12.655151,8.842285,5.9462585,6.1318665
959,6.121643,4.400299,7.1255493,4.9086,8.074249,6.1953125,10.398895,12.735626,8.683044,5.7843323,6.1324463
960,6.28537,4.4260254,7.3940125,4.87088,8.079651,6.178467,10.579163,12.793152,8.905823,5.605316,6.2755127
961,6.180176,4.4400024,7.391968,4.931244,8.360931,5.9086914,9.991516,12.917572,8.829102,5.767761,6.2890625
962,6.2977295,4.37088,7.4041443,4.8237915,8.121613,6.076477,10.224945,12.827667,8.86618,5.65152,6.2862244
963,6.160736,4.340973,7.310425,4.8042297,8.089203,6.0003967,10.029633,12.69165,8.788696,5.850525,6.332367
964,6.0216675,4.320526,7.0984497,4.995117,8.11734,6.0330505,10.063995,12.835785,8.518738,5.975525,6.436035
965,5.952759,4.3321533,7.0983276,4.9377747,8.070343,6.0837097,10.302856,12.860413,8.757111,5.8950806,6.415436
966,6.174225,4.369171,7.384735,4.881378,7.9641113,6.100769,10.275482,12.89328,8.652405,5.721863,6.48761
967,6.2442017,4.4309387,7.496521,5.084259,7.9265137,6.131958,10.421692,12.950409,8.593536,5.8304443,6.5930786
968,6.228058,4.31485,7.404541,4.975464,8.022064,5.820526,10.570557,12.593292,8.695251,5.919159,6.4533386
969,6.192047,4.3938904,7.1712036,4.9384766,7.877289,5.8746643,9.902405,12.667053,8.872925,5.771515,6.2145386
970,6.2492065,4.396698,7.249359,4.9675293,7.9489746,6.035553,9.867493,12.780365,8.867218,5.7154846,6.3210754
971,6.3553467,4.374542,7.2473145,4.9869995,8.161896,6.1798096,10.192139,12.890442,8.670563,5.4559326,6.1939697
972,6.3831177,4.354309,7.188507,4.9437866,8.205292,6.078644,9.870087,12.795563,8.757935,5.605316,6.1951904
973,6.222534,4.3441772,7.254059,4.967865,8.130371,5.997864,9.931213,12.7552185,8.677063,5.881073,6.1144104
974,6.223114,4.3581543,7.45874,4.935486,8.14444,5.9183655,10.354004,12.912415,8.715393,5.8722534,6.147949
975,6.304352,4.328247,7.352539,5.0121155,8.052429,6.194397,10.4747925,12.818634,8.700287,5.9188843,6.2625427
976,6.2740173,4.3899536,7.099365,5.0732117,8.11731,6.3414307,9.767548,12.809753,8.721954,5.8146667,6.2947693
977,6.2995605,4.427643,7.084839,5.0605164,7.965393,6.1673584,9.964325,12.955139,8.648712,5.828583,6.3394165
978,6.416748,4.4416504,7.2935486,4.934723,7.8966675,5.9086,9.959381,13.021881,8.829437,5.873596,6.3827515
979,6.322998,4.4529114,7.334137,4.8594666,7.954193,5.946869,10.137726,13.022858,8.693665,5.8841248,6.3347473
980,6.240906,4.3839417,7.467682,5.0216064,8.001617,6.083008,10.296204,13.032745,8.680511,5.832855,6.3121033
981,6.240204,4.3130493,7.3311462,4.8563232,8.061829,6.243561,9.942413,12.958679,8.849091,6.0252075,6.3964844
982,6.271759,4.313324,7.2165527,5.0082703,8.038971,6.330841,10.016327,12.929321,8.683777,6.0676575,6.4005127
983,6.15448,4.3772583,7.3536377,4.912567,8.045013,6.0671387,10.193054,12.934174,8.705566,5.8500977,6.334198
984,6.1334534,4.389038,7.2145996,4.8835144,8.158783,5.9592896,10.454803,12.928619,8.924194,5.7774963,6.5231323
985,6.1474915,4.373932,7.1051636,4.7411194,8.063873,6.059204,9.994202,12.977203,8.781586,5.843811,6.433258
986,6.1917725,4.3887024,7.309906,4.790436,8.0859375,6.2597656,9.932922,12.824219,8.717712,5.8077393,6.116791
987,6.2518005,4.3051453,7.4573364,4.749542,8.192047,6.2019043,10.037109,12.975616,8.846252,5.897949,6.2061462
988,6.343048,4.3447266,7.3291626,4.762726,8.150574,6.0137634,10.22879,13.064514,8.772705,5.7945557,6.3292847
989,6.4040833,4.361725,7.3497314,4.717743,8.115753,6.179291,10.207733,13.011841,8.921234,5.5665283,6.581726
990,6.3518066,4.376953,7.257721,4.898773,8.247772,6.2569275,10.324249,13.081879,8.669067,5.540741,6.5848083
991,6.4035034,4.40625,7.476471,4.926178,8.139618,6.0651855,10.405426,12.929321,8.771301,5.7802124,6.1854553
992,6.2326965,4.335663,7.13501,4.91098,8.085327,5.9953613,10.569916,13.029572,8.61499,5.9010315,6.064575
993,6.2260437,4.3685303,7.273773,4.872467,8.109833,5.9530334,10.696136,13.0578,8.732391,5.967743,6.103943
994,6.1428223,4.3363037,7.3864746,4.9133606,8.10495,5.8006897,10.127014,12.932404,8.782196,5.910431,6.248169
995,6.1961975,4.402954,7.3084717,4.869171,8.093628,5.8506165,9.957733,12.895905,8.748474,5.6961365,6.3340454
996,6.2395325,4.3550415,7.180603,4.871216,8.26474,6.178955,10.167511,13.071625,8.803833,5.7403564,6.3832397
997,6.2989197,4.3537903,7.2474976,4.8172913,8.076172,6.251648,10.105499,12.850891,8.920532,5.8737183,6.358185
998,6.54187,4.3099365,7.279419,4.867218,8.073578,6.007782,10.130524,12.844543,8.882629,5.926819,6.1997375
999,6.4477234,4.379486,7.34552,4.898407,8.112152,5.883362,10.511475,12.841888,8.792084,5.9385376,6.2044373
